original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
0.7923546870602535,0.6879035898434003,76.06066688723685,110.56878901380918,126.19429464123962,122.58874336577564,119.6202324023825,131.12589370524802,494217.0416666667,87.60969821766797,0.5145219524903029,58752.36590713247,0.11887968433666242,494417.0,58.0,132.0,515796352361.0,2.7904465011644364,38.0,3.531030909120332,335.0,23.338720350357274,94.95752168715882,95.0,-76.0,411.0,16.07298941724004,1021.3919618613137,-0.028228193268365693,515796352361.0,0.17244046413659342,887.2786653178869,117.32237085993376,10.813766461242572,151.8488226303221,-1.11762663708862,6.3825339869024065,4.843263935597237,0.13703507379185614,1.641692189993327,2.311184327018462,2.0085807717754496,0.033546492073283696,5.4528861262666375,-0.04342678054969191,0.2923192909240675,0.4459154481302775,0.9918623396052577,0.506493021418241,0.9388473981741144,0.41902812915044946,0.07040092186314528,3.356238619622756,2.8064494806249107,63633.21923051813,0.16182646766413017,3.1228084743189397,119.76246508148272,2.0380687966676074,242.85764100174646,0.018692068534424424,0.009409166442796896,3.7501382457183445,268487.14018427033,0.6749936109948339,0.7957468477636677,0.4064551719576904,0.8453440844850105,101.40632830669675,0.008016537861126813,4434.011326453561,0.12400400834671704,9.736681672238754,125.71398607265711,980171.6245490394,115097682.11866207,8561.975131971085,0.01157150749447938,10113.644293425064,0.28284375908004206,0.5387867730472615,67.88228144776157,0.006419178131601517,5.823514629023668,0.0723215423417884,979980.434783247,6.170825124832946,44252.016918916626,0.08950342912747059,10.274948001895531,85257.49695702211,2.8209227414184466,119.52329106806603,50.09839265235621,5930.925714528425,0.4441074191380598,0.009316225962383743,0.08537175120788112,10.516619737459697,0.0009157252082455387,204.52053641370946,1.2752097372057551e-05,316.16389618377355,0.013839602219751326,0.0036997290882728336
0.5903751721499088,0.5011384595346392,105.5272286691539,210.57499511641404,215.3903433304288,243.65754656894993,205.0609665440988,244.95713910804886,1779987.9166666667,124.31824899231913,0.481753173402583,147436.2387747286,0.08282990990794381,1780209.0,69.0,141.0,1893998384490.0,2.7731173758786904,38.0,15.163584057733871,974.0,23.15242452748122,105.01116891331299,106.0,-417.0,1391.0,15.746561483669755,1031.4645487802204,-0.21393153690746503,1893998384490.0,0.17667048822932532,935.0849663879336,925.2940179879777,30.39732372490789,688.7946242403442,-8.531480802469257,8.110502421316443,2.923875627833751,0.46891100272843195,1.262384147592383,2.022607969903972,1.2752629850997022,0.038724739629574276,5.254298879118995,-0.08549188222424985,0.5470025114445302,0.5178706668193412,0.9995328615715894,0.5639575085305404,0.9844708391081997,0.4622666038776119,0.07670373737537219,3.5044760148892062,2.7585945122875497,219169.36888674536,0.1661976258009762,3.353163869712345,923.9412355137689,2.5481226761351845,2359.331581587804,0.0027846778588647243,0.0011013138821882452,3.9517746890579994,810564.4919308331,0.6063425702245362,0.7407042569807166,0.629241517793293,0.8030954544006366,741.4188541748667,0.000886937551295114,8606.744186046511,0.10392359373622294,12.248931764385228,906.7021903450941,5749245.160532734,5358935255.6645775,6191.307303063423,0.0012012065620623075,22304.141225337487,0.2693151395268841,0.5205595026538719,471.2761801536627,0.0006473210485282338,6.189784965693852,0.04652150393577383,5748783.106773584,6.521866454163825,132201.43165381142,0.07426174772389726,14.182219957344838,314510.39318023896,2.969579418552967,924.805319487768,74.11597346154299,68744.14975938218,0.08048489188747898,0.001097693249362283,0.05948048620388419,54.357991376342625,6.933842645521358e-05,56.85667043633434,4.091246781551048e-06,2916.0916000145908,0.0009798024513706118,0.054151118637548075
0.8170858671812915,0.7380915223225158,53.16592150171511,72.0316111129695,75.8023746329889,77.00649323271382,84.29116205154607,102.96115772464877,154731.33333333334,58.85601143070624,0.6684180197624588,20852.34109343317,0.13476482522458175,154854.0,93.0,161.0,172052969747.0,2.7130339689105996,34.0,4.881714501793538,332.0,21.78658647554655,127.67685045268446,127.0,-13.0,345.0,14.501747201094147,1054.0710184219058,0.37457104562918747,172052969747.0,0.18838677151410227,830.8066971050331,76.15387862566332,8.643615420881883,357.3691100889304,10.43584445724309,8.165013568098564,2.3980214795304717,0.5459037262270177,1.1418848830180017,1.9124025486830603,1.0494157340972992,0.04504955731260425,5.116615292702879,-0.11127064708559288,0.626638259729031,0.5456811406013425,0.994142922317016,0.5859650710472917,0.9481946522620539,0.4756595985266839,0.0942416660381926,3.5005295718848095,2.640758761907259,19702.758730846046,0.17590119841311286,2.952955256113053,77.29022432551015,2.6987549501379444,206.45572379126594,0.04030411466858525,0.015502240545578019,3.956980852507985,66190.29480751645,0.582703382172923,0.7231128874741568,0.684777690578212,0.7876655916968655,61.09625936004086,0.012355575911096556,629.9362497663114,0.11776710595743344,8.62504391107711,81.44026920919798,718482.5619742008,54000369.23798841,9951.980353182467,0.02138463879825638,1341.3567021873248,0.2507677513904141,0.4996210766809288,40.20222267523324,0.010885152696284615,6.093068134931969,0.03454221395637181,717644.45460319,6.532224528261561,11114.793754116781,0.07177595511976946,15.095829779025646,29172.44511604479,2.648110945525977,76.95947150218916,82.32049543440918,6242.603510403348,1.1927704022760832,0.01527232284004063,0.049374060566874094,3.926488171566305,0.0009040507699395874,77.39783321008322,4.977495479950647e-05,160.68866007134403,0.011553620615898373,0.012286827216045302
0.7409496037955423,0.6406317580498809,88.7303358600702,138.50442901889588,138.70832707519762,142.04224723651762,178.08986495586996,219.83857714241148,305954.875,102.62480180547871,0.34653024275379024,63364.77542840361,0.20710497071963183,306352.0,9.0,92.0,292349116750.0,3.0415452760378705,41.0,8.170506363499047,379.0,27.86249058560866,50.07593878936648,52.0,-210.0,589.0,17.50650926690894,976.8784588233337,-0.46395823792529245,292349116750.0,0.15626547516298275,1567.285029508553,237.54964657752862,15.343012855025659,2131.936547754175,-33.76136964287852,13.592554433500895,5.026506819468916,0.4593054624863546,1.6998901501680477,2.3580999595845418,2.0456396681867735,0.028758872798562412,5.811893285722736,-0.07579593183295842,0.5540461753476189,0.4310541540137098,0.9957188936627573,0.49491336361136606,0.9539158406428362,0.4108600222111678,0.058389077580306877,3.662229884161227,4.6547653132424545,36604.504574495455,0.14696313411936218,5.3158953220456,239.54945072481692,1.8982158841539,453.8286395693986,0.008821344647989022,0.004761382616582117,3.944274517536982,174912.36807837567,0.6968906413772913,0.8129768270586676,0.34810416463584953,0.8587891639065774,205.88470483848715,0.0041154628132449595,2723.4090514177396,0.1075511038392599,13.19451895101713,246.6365216017692,296632.08411657845,71298175.25736514,1250.4526898829713,0.005599607741833774,7516.670168233157,0.2968434629268287,0.5562617150863541,137.97964862607128,0.0031544649740365073,6.094056278559868,0.08265655194025173,296485.7163550607,6.335736418756153,29643.073209902333,0.09676148094317104,8.85466608437879,47872.2408471301,4.9111378077905465,239.3384113699274,43.22477411604951,10297.238291246671,0.1942685025881118,0.00472002344282192,0.09637725669474465,23.50447605987218,0.0005080241512300989,51.566199372904485,2.2646846680498098e-05,689.9699492713466,0.010762941253700375,0.01912884895426943
0.899058269231897,0.8600107809416084,24.78080497877114,28.81452829188855,33.1058907144937,33.61547262794322,33.24154027718932,36.41428291206625,12773.333333333334,25.90593993483885,0.7484095590088067,3530.8637761360424,0.2764246171296484,12810.0,27.0,96.0,12500133446.0,2.678749655994889,36.0,4.993300830654548,177.0,21.664558292366483,61.44246682279469,62.0,-245.0,422.0,15.041705201009552,987.8312474599271,-0.24635785202378097,12500133446.0,0.1851499334840986,767.948173149758,324.7306354964884,18.008924680020296,125.52918995089905,-2.0218870840419907,5.501764533580095,3.865961877118918,0.17330631419082299,1.4784232536351425,2.1836965108702397,1.585901899767938,0.038960195663557566,5.198030830734107,-0.04152069946637084,0.2894821082401226,0.47099079571505487,0.9934499050128186,0.5266464203114004,0.9442928983786778,0.4386565671053187,0.08116991220427902,3.2511035078082293,2.3419316026747534,1757.872096852972,0.17339274884739453,2.7299138244283774,324.1472977133218,2.072299465972507,673.0859062393894,0.006645773793734189,0.003295392808109869,3.6512400223084245,6872.037052403402,0.6707913924016496,0.7916471506635442,0.425688695200685,0.8432831911439638,273.19677846818325,0.00280410625652405,125.91983122362869,0.13282682618526234,8.923872598764444,317.76371308016877,27114.96835443038,8839832.96308017,83.84780271565789,0.004595757417949712,274.7974683544304,0.28987074720931477,0.5497866865854117,172.3319064783123,0.003062140282515281,5.552866345315246,0.07400468384074942,26932.376422047746,6.069873422995109,1113.951600312256,0.08695953164030101,10.923858056346251,2371.7706479313038,2.446920926213359,324.39024199843874,52.103981264637,16955.026775956285,0.16242870838220158,0.0032595269965613603,0.08621872025199329,27.486185463280037,0.0003739533036302019,4.56321526171637,0.0005051800798210503,183.01466313556824,0.019885011615263383,0.11517014924387232
0.8841019755974668,0.7097692012237091,82.31206559683933,115.97018503328346,129.25169244539896,126.57013865837392,118.6001686339442,140.85808461000738,702724.1666666666,102.52946969832968,0.7836092580564101,48779.928441646014,0.06941547018801263,702862.0,58.0,131.0,728703987970.0,2.881881332818711,36.0,85.58674978288809,263.0,28.45278584032296,90.25020274250137,96.0,-925.0,1188.0,15.260053599764843,1018.217463008444,-7.743030923142436,728703987970.0,0.17767239449254366,4002.327401177058,3325.4070721643943,57.60058829243895,130157.0005937457,-1773.192564248666,34.824959392042324,4.51059402558569,0.7654767450932122,1.4306496716597705,2.17558850433151,2.390600602976205,0.03935034709316487,5.426792299250446,-0.09513247727666886,0.5870618605769997,0.49842098701509685,0.9990096799855608,0.5478304359298288,0.9795717205726816,0.448341150837346,0.08974322151311212,3.5709379576353513,9.833888354407,86593.4373647581,0.16371982680164476,15.704629028884675,3314.1016975629286,2.430813947729563,8108.988611767096,0.0007675066938212834,0.00033572528696998384,4.045445750510391,333072.1372037764,0.6217794261536536,0.7521317785765146,0.5820042045453506,0.8131173935602511,2688.0784399248996,0.00027898236518962994,3286.854534403728,0.08323890228185803,108.98839263464022,2999.030364423734,1963543.7003570795,6589007873.609416,585.6396264764312,0.0006126466190115674,11897.60338845696,0.3013043125194864,0.5597614586914836,1601.703490000295,0.0004030517993697207,6.746789529805758,0.05618030281904556,1963226.8663073645,6.535528765383158,52860.873579735424,0.0752080402408089,14.098847654094065,124879.17453781824,12.434033101732135,3323.504629642803,69.52052607766532,233070.25781590128,0.0208981675025276,0.0003271803424399133,0.06891877975908961,213.59707651483293,3.580992594224861e-05,13.956783014373265,1.0120515640671539e-05,3371.0763871798176,0.005836766637711759,0.17278902528269288
0.7596288534302892,0.5677061642352657,57.21837329901134,100.78871237216163,134.05968819895114,104.1393297462587,133.09395177843356,134.15289784421356,293755.7083333333,76.56201401798033,0.4966880536410228,43025.37059979777,0.1464665004942665,293967.0,44.0,127.0,301756829894.0,2.9173343083933134,43.0,3.4950905754248796,236.0,25.83258272316486,86.63260161854902,88.0,-108.0,344.0,18.05725453560435,1013.1628666826199,-0.31974943808856854,301756829894.0,0.15653114807412202,1074.208563793243,130.5377822482985,11.359356305447477,328.36317901748436,-12.307679494899865,9.562514062932815,3.5513643823878707,0.45775746169359627,1.4343196388557382,2.143791986636467,1.431340599853478,0.030106140250637507,5.563348744176327,-0.07857573204707144,0.5431234575496232,0.47504218412303517,0.9913736431545068,0.5301627534318153,0.9359810270938105,0.4429209170400462,0.06028848063644386,3.650474960269049,3.2784696113301703,34399.16752016256,0.14988439985814367,3.6571583544267443,132.25005419053053,2.143617134264129,282.0171524990509,0.018267528448680494,0.008741499424583615,3.9282643817804566,151480.5205428025,0.6533960850786601,0.7809018856381317,0.44738714582985484,0.833170069729253,110.33320393491135,0.007344965685755684,1763.2648457505181,0.1075030390044213,10.142938915211952,136.01158395317645,673999.0400560907,90336990.61413242,5187.26699819684,0.011494153246804424,4630.532130228021,0.28231509146616396,0.5371146833550731,72.79971380948885,0.006350353962658334,6.015343341611557,0.055795378392812796,673677.8193402775,6.459584827790807,25757.958611000555,0.08762193923467788,10.329823187745355,46014.99200590543,3.3956108104996385,132.00457534349093,55.173618127204755,7206.735126731912,0.4571950584034318,0.008652265770714561,0.07193754013947476,9.651849333482641,0.0007369790865632767,122.31989028934618,2.505035413670206e-05,193.7187386736859,0.018578270844137774,0.004889186756707637
0.8456826671117786,0.7623734401324113,113.41731691970696,148.76871484401175,176.07100840286,154.46682491719702,171.81676286090365,191.8827767153686,1424522.2083333333,125.81112355207551,0.6328412717079696,96746.54832445938,0.0679150860256866,1424847.0,27.0,99.0,1390290756522.0,2.875077551541544,36.0,8.896279809978884,424.0,24.65853178332706,61.146890859158916,62.0,-220.0,644.0,15.103798143494778,987.7992714178015,-0.6473649366933715,1390290756522.0,0.17858261584201782,1288.4164806353608,290.1594756569567,16.968702941404562,1439.2864415453112,-28.367959540224124,11.879926018397033,2.9900657301424904,0.5957197348981463,1.2698404357154836,2.0417750506588344,1.3268170997319464,0.04089588384870969,5.360680475461873,-0.11156420116151354,0.6429790367327668,0.518076043935615,0.9978368767772149,0.5639677868108242,0.9676939648400792,0.46222405640885084,0.09058309988513234,3.616148131921527,3.7174979371348824,172925.54148562517,0.16406934484792915,4.647264889616265,291.0631255157924,2.5464119044834317,737.1727698717997,0.009333550195113342,0.003745028309538066,4.0842603868328435,643188.669280505,0.6034301217938197,0.7390138676697866,0.6304748305693242,0.802018385538597,233.72404914369918,0.003025876227930135,5791.971150574947,0.09852301746232135,15.115935691075622,304.0303463291828,5559460.233125808,1599888719.3557868,19517.159407051524,0.004295522003382908,14712.09314826155,0.25025673859055503,0.49907560748074403,153.1819751542173,0.0021633888962080926,6.535994308268141,0.041259166773695705,5558872.799106503,6.5638831052778555,106284.86190938395,0.0745938770333825,14.0694535202569,254452.90443465157,4.056436161480872,290.51596978482604,74.68563501905818,21528.983350493072,0.2682676166063103,0.003711601420294235,0.055642050442214146,16.559203185414958,0.0002260472974944634,173.43886246156475,5.398398587666421e-06,602.9240083846398,0.005480035163114288,0.007063104664728591
0.8590086223725661,0.7593391697124875,40.5871079244792,53.45056536441667,66.37017402418047,63.56099432828282,55.362442142665635,67.26068688320095,69498.79166666667,45.91449651872236,0.6608335499441406,12370.204427641453,0.17799164749470756,69589.0,-36.0,127.0,69354346224.0,3.411990539047924,49.0,12.018079800020514,234.0,43.53024132612452,70.396585667275,85.0,-914.0,1148.0,24.600827029871052,998.3125786900958,-1.8820481619625675,69354346224.0,0.12804733567567111,3821.8488414656713,3082.143036428725,55.43311161095744,14753.414529739843,-471.9891132350268,41.13375595336156,3.882036142889764,0.826934423263417,1.4292513803060396,2.174941316535602,1.7781061640432614,0.026300220624685785,6.084205973698726,-0.20222834556503524,0.8500016520730947,0.48511919316658714,0.999090907778534,0.5377210244810764,0.9788730843081545,0.4455860586173055,0.06104535419846308,4.1877006966434385,11.253948024062835,6421.611518245672,0.11914533875452998,12.536596601817472,3080.9212611654802,2.1953567257881557,6794.142782264394,0.0007462839813574054,0.0003560015629595506,4.467186381092545,35080.717388549376,0.6460943442239757,0.7735362684420726,0.47679387878191437,0.8294640312340504,2553.0882728335196,0.0002999970367764393,315.9816679576556,0.08158576502908742,29.26814242730846,3068.0302091402014,132869.17970565453,423633153.0934676,41.80616051149674,0.0006802297959981777,1120.3405628711594,0.289269445616101,0.5459041416533559,1659.0521741840323,0.0005241845396659237,6.435143244590227,0.05565534782796132,132546.34055400456,7.008827358717284,5719.550690482692,0.08219044231822115,12.09188182312927,8910.686042334277,11.873453983776757,3085.481139260515,59.53721134087284,185026.093247496,0.019433813339419743,0.0003493521465214155,0.07245435403390581,221.52255687866014,4.321553480456003e-05,1.4002169643008648,0.0001364070042474176,2127.35346548698,0.007911286622729939,1.0103856561551032
0.7582537988016732,0.6030370682167375,44.561834327270354,73.89568017608892,77.00649323271382,76.69419795525604,90.78546139112804,96.76259607927021,119593.58333333333,56.03168020855292,0.5146561941725765,22808.961184931202,0.19072061016315286,119684.0,67.0,139.0,127144303051.0,2.792038543941179,34.0,7.5370567813921445,249.0,23.633733371445203,104.16221884295311,108.0,-129.0,378.0,14.683679169907398,1030.69555958322,-1.4009177446896988,127144303051.0,0.18530788108316482,1099.1394131309455,207.84368078612613,14.362341546978046,715.2823071781903,-43.36751509521597,9.382819702567165,3.1162953415423837,0.4987847924652046,1.291017892673121,2.058189779088657,1.3932519242969998,0.04321433966859848,5.247009460307025,-0.09406284669196013,0.5826879216863077,0.5147334463472516,0.993742697978091,0.5613038512769747,0.9469400988027442,0.4595442904963299,0.09115255047895746,3.470017865093482,3.124778761027389,15396.053498846999,0.17108540583197568,3.927758914189598,207.63334873740496,2.4264488358603487,508.0006834643464,0.012644833947169422,0.005498235885638765,3.937050033696851,56443.142265536735,0.6193957168554806,0.7517443370105379,0.573391553673182,0.8114582107189402,167.99453132618328,0.0045426888632993274,747.612324259647,0.11181757766372226,12.030714815757008,196.62638348788514,343719.8914148968,73923353.77819324,1616.8175433032648,0.008113816160330791,1764.951540532456,0.2639771972079653,0.5165465979750608,101.85151376034649,0.004420747827418761,6.1356527796093046,0.05586377460646369,343399.4567838521,6.455728464700836,8991.719511379968,0.07512883519417773,14.029735179358786,22178.3884395575,3.4728673313031804,208.3482086160222,69.60150061829485,14668.088508071254,0.3452740197098535,0.005379244230277766,0.06679820739623403,13.416684331246385,0.00047517987917422555,33.09642841730426,6.16488703839222e-05,227.20825940610504,0.014247134129031669,0.020032659160354207
